Tipo;Tema;Variável;Descrição
Pessoas;Parentesco;V01197;Domicílio com responsável e cônjuge(s) sem filhos, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Parentesco;V01198;Domicílio com responsável e cônjuge(s) sem filhos, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Parentesco;V01199;Domicílio com responsável e cônjuge com filho de ambos somente, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Parentesco;V01200;Domicílio com responsável e cônjuge com filho de ambos somente, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Parentesco;V01201;Domicílio com responsável e cônjuge(s) com pelo menos um filho somente do responsável ou somente de um(a) cônjuge, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Parentesco;V01202;Domicílio com responsável e cônjuge(s) com pelo menos um filho somente do responsável ou somente de um(a) cônjuge, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Parentesco;V01203;Domicílio com responsável sem cônjuge com filho(s) e/ou enteado(s), Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Parentesco;V01204;Domicílio com responsável sem cônjuge com filho(s) e/ou enteado(s), Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Parentesco;V01205;Domicílio com outros tipos de composição, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Parentesco;V01206;Domicílio com outros tipos de composição, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Parentesco;V01207;Unidade em Domicílio Coletivo Com Morador, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Parentesco;V01208;Unidade em Domicílio Coletivo Com Morador, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Parentesco;V01209;Espécie de unidade doméstica é unipessoal
Pessoas;Parentesco;V01210;Espécie de unidade doméstica é nuclear
Pessoas;Parentesco;V01211;Espécie de unidade doméstica é estendida
Pessoas;Parentesco;V01212;Espécie de unidade doméstica é composta
Pessoas;Parentesco;V01213;Espécie de unidade doméstica é unidade em Domicílio Coletivo Com Morador
Pessoas;Parentesco;V01214;Espécie de unidade doméstica é unipessoal, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Parentesco;V01215;Espécie de unidade doméstica é unipessoal, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Parentesco;V01216;Espécie de unidade doméstica é nuclear, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Parentesco;V01217;Espécie de unidade doméstica é nuclear, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Parentesco;V01218;Espécie de unidade doméstica é estendida, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Parentesco;V01219;Espécie de unidade doméstica é estendida, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Parentesco;V01220;Espécie de unidade doméstica é composta, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Parentesco;V01221;Espécie de unidade doméstica é composta, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Parentesco;V01222;Espécie de unidade doméstica é unidade em Domicílio Coletivo Com Morador, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Parentesco;V01223;Espécie de unidade doméstica é unidade em Domicílio Coletivo Com Morador, Sexo da pessoa responsável pelo domicílio é feminino
Mortalidade;Óbitos;V01224;Existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio
Mortalidade;Óbitos;V01225;Não existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio
Mortalidade;Óbitos;V01226;Sexo da pessoa falecida é masculino
Mortalidade;Óbitos;V01227;Sexo da pessoa falecida é feminino
Mortalidade;Óbitos;V01228;Sexo da pessoa falecida é masculino, Idade em anos ao falecer é 0 a 4 anos
Mortalidade;Óbitos;V01229;Sexo da pessoa falecida é masculino, Idade em anos ao falecer é 5 a 9 anos
Mortalidade;Óbitos;V01230;Sexo da pessoa falecida é masculino, Idade em anos ao falecer é 10 a 14 anos
Mortalidade;Óbitos;V01231;Sexo da pessoa falecida é masculino, Idade em anos ao falecer é 15 a 19 anos
Mortalidade;Óbitos;V01232;Sexo da pessoa falecida é masculino, Idade em anos ao falecer é 20 a 24 anos
Mortalidade;Óbitos;V01233;Sexo da pessoa falecida é masculino, Idade em anos ao falecer é 25 a 29 anos
Mortalidade;Óbitos;V01234;Sexo da pessoa falecida é masculino, Idade em anos ao falecer é 30 a 39 anos
Mortalidade;Óbitos;V01235;Sexo da pessoa falecida é masculino, Idade em anos ao falecer é 40 a 49 anos
Mortalidade;Óbitos;V01236;Sexo da pessoa falecida é masculino, Idade em anos ao falecer é 50 a 59 anos
Mortalidade;Óbitos;V01237;Sexo da pessoa falecida é masculino, Idade em anos ao falecer é 60 a 69 anos
Mortalidade;Óbitos;V01238;Sexo da pessoa falecida é masculino, Idade em anos ao falecer é 70 anos ou mais
Mortalidade;Óbitos;V01239;Sexo da pessoa falecida é feminino, Idade em anos ao falecer é 0 a 4 anos
Mortalidade;Óbitos;V01240;Sexo da pessoa falecida é feminino, Idade em anos ao falecer é 5 a 9 anos
Mortalidade;Óbitos;V01241;Sexo da pessoa falecida é feminino, Idade em anos ao falecer é 10 a 14 anos
Mortalidade;Óbitos;V01242;Sexo da pessoa falecida é feminino, Idade em anos ao falecer é 15 a 19 anos
Mortalidade;Óbitos;V01243;Sexo da pessoa falecida é feminino, Idade em anos ao falecer é 20 a 24 anos
Mortalidade;Óbitos;V01244;Sexo da pessoa falecida é feminino, Idade em anos ao falecer é 25 a 29 anos
Mortalidade;Óbitos;V01245;Sexo da pessoa falecida é feminino, Idade em anos ao falecer é 30 a 39 anos
Mortalidade;Óbitos;V01246;Sexo da pessoa falecida é feminino, Idade em anos ao falecer é 40 a 49 anos
Mortalidade;Óbitos;V01247;Sexo da pessoa falecida é feminino, Idade em anos ao falecer é 50 a 59 anos
Mortalidade;Óbitos;V01248;Sexo da pessoa falecida é feminino, Idade em anos ao falecer é 60 a 69 anos
Mortalidade;Óbitos;V01249;Sexo da pessoa falecida é feminino, Idade em anos ao falecer é 70 anos ou mais
Mortalidade;Óbitos;V01250;Sexo da pessoa falecida é masculino, Morador com 1 ano ou mais ao falecer
Mortalidade;Óbitos;V01251;Sexo da pessoa falecida é masculino, Morador com menos de 1 ano ao falecer
Mortalidade;Óbitos;V01252;Sexo da pessoa falecida é feminino, Morador com 1 ano ou mais ao falecer
Mortalidade;Óbitos;V01253;Sexo da pessoa falecida é feminino, Morador com menos de 1 ano ao falecer
Mortalidade;Óbitos;V01254;Cor ou raça da pessoa responsável pelo domicílio é branca, Existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio
Mortalidade;Óbitos;V01255;Cor ou raça da pessoa responsável pelo domicílio é branca, Não existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio
Mortalidade;Óbitos;V01256;Cor ou raça da pessoa responsável pelo domicílio é preta, Existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio
Mortalidade;Óbitos;V01257;Cor ou raça da pessoa responsável pelo domicílio é preta, Não existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio
Mortalidade;Óbitos;V01258;Cor ou raça da pessoa responsável pelo domicílio é amarela, Existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio
Mortalidade;Óbitos;V01259;Cor ou raça da pessoa responsável pelo domicílio é amarela, Não existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio
Mortalidade;Óbitos;V01260;Cor ou raça da pessoa responsável pelo domicílio é parda, Existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio
Mortalidade;Óbitos;V01261;Cor ou raça da pessoa responsável pelo domicílio é parda, Não existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio
Mortalidade;Óbitos;V01262;Cor ou raça da pessoa responsável pelo domicílio é indígena, Existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio
Mortalidade;Óbitos;V01263;Cor ou raça da pessoa responsável pelo domicílio é indígena, Não existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio
Mortalidade;Óbitos;V01264;Mês e ano de falecimento entre janeiro de 2019 a junho de 2019
Mortalidade;Óbitos;V01265;Mês e ano de falecimento entre julho de 2019 a dezembro de 2019
Mortalidade;Óbitos;V01266;Mês e ano de falecimento entre janeiro de 2020 a junho de 2020
Mortalidade;Óbitos;V01267;Mês e ano de falecimento entre julho de 2020 a dezembro de 2020
Mortalidade;Óbitos;V01268;Mês e ano de falecimento entre janeiro de 2021 a junho de 2021
Mortalidade;Óbitos;V01269;Mês e ano de falecimento entre julho de 2021 a dezembro de 2021
Mortalidade;Óbitos;V01270;Mês e ano de falecimento entre janeiro de 2022 a julho de 2022
Mortalidade;Óbitos;V01271;Mês e ano de falecimento entre janeiro de 2019 a junho de 2019, Sexo da pessoa falecida é masculino
Mortalidade;Óbitos;V01272;Mês e ano de falecimento entre janeiro de 2019 a junho de 2019, Sexo da pessoa falecida é feminino
Mortalidade;Óbitos;V01273;Mês e ano de falecimento entre julho de 2019 a dezembro de 2019, Sexo da pessoa falecida é masculino
Mortalidade;Óbitos;V01274;Mês e ano de falecimento entre julho de 2019 a dezembro de 2019, Sexo da pessoa falecida é feminino
Mortalidade;Óbitos;V01275;Mês e ano de falecimento entre janeiro de 2020 a junho de 2020, Sexo da pessoa falecida é masculino
Mortalidade;Óbitos;V01276;Mês e ano de falecimento entre janeiro de 2020 a junho de 2020, Sexo da pessoa falecida é feminino
Mortalidade;Óbitos;V01277;Mês e ano de falecimento entre julho de 2020 a dezembro de 2020, Sexo da pessoa falecida é masculino
Mortalidade;Óbitos;V01278;Mês e ano de falecimento entre julho de 2020 a dezembro de 2020, Sexo da pessoa falecida é feminino
Mortalidade;Óbitos;V01279;Mês e ano de falecimento entre janeiro de 2021 a junho de 2021, Sexo da pessoa falecida é masculino
Mortalidade;Óbitos;V01280;Mês e ano de falecimento entre janeiro de 2021 a junho de 2021, Sexo da pessoa falecida é feminino
Mortalidade;Óbitos;V01281;Mês e ano de falecimento entre julho de 2021 a dezembro de 2021, Sexo da pessoa falecida é masculino
Mortalidade;Óbitos;V01282;Mês e ano de falecimento entre julho de 2021 a dezembro de 2021, Sexo da pessoa falecida é feminino
Mortalidade;Óbitos;V01283;Mês e ano de falecimento entre janeiro de 2022 a julho de 2022, Sexo da pessoa falecida é masculino
Mortalidade;Óbitos;V01284;Mês e ano de falecimento entre janeiro de 2022 a julho de 2022, Sexo da pessoa falecida é feminino
Mortalidade;Óbitos;V01285;Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Sexo da pessoa falecida é masculino, 0 a 14 anos
Mortalidade;Óbitos;V01286;Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Sexo da pessoa falecida é masculino, 15 a 29 anos
Mortalidade;Óbitos;V01287;Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Sexo da pessoa falecida é masculino, 30 a 59 anos
Mortalidade;Óbitos;V01288;Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Sexo da pessoa falecida é masculino, 60 anos ou mais
Mortalidade;Óbitos;V01289;Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Sexo da pessoa falecida é feminino, 0 a 14 anos
Mortalidade;Óbitos;V01290;Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Sexo da pessoa falecida é feminino, 15 a 29 anos
Mortalidade;Óbitos;V01291;Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Sexo da pessoa falecida é feminino, 30 a 59 anos
Mortalidade;Óbitos;V01292;Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Sexo da pessoa falecida é feminino, 60 anos ou mais
Mortalidade;Óbitos;V01293;Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Sexo da pessoa falecida é masculino, 0 a 14 anos
Mortalidade;Óbitos;V01294;Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Sexo da pessoa falecida é masculino, 15 a 29 anos
Mortalidade;Óbitos;V01295;Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Sexo da pessoa falecida é masculino, 30 a 59 anos
Mortalidade;Óbitos;V01296;Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Sexo da pessoa falecida é masculino, 60 anos ou mais
Mortalidade;Óbitos;V01297;Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Sexo da pessoa falecida é feminino, 0 a 14 anos
Mortalidade;Óbitos;V01298;Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Sexo da pessoa falecida é feminino, 15 a 29 anos
Mortalidade;Óbitos;V01299;Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Sexo da pessoa falecida é feminino, 30 a 59 anos
Mortalidade;Óbitos;V01300;Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Sexo da pessoa falecida é feminino, 60 anos ou mais
Mortalidade;Óbitos;V01301;Mês e ano de falecimento entre janeiro de 2021 a dezembro de 2021, Sexo da pessoa falecida é masculino, 0 a 14 anos
Mortalidade;Óbitos;V01302;Mês e ano de falecimento entre janeiro de 2021 a dezembro de 2021, Sexo da pessoa falecida é masculino, 15 a 29 anos
Mortalidade;Óbitos;V01303;Mês e ano de falecimento entre janeiro de 2021 a dezembro de 2021, Sexo da pessoa falecida é masculino, 30 a 59 anos
Mortalidade;Óbitos;V01304;Mês e ano de falecimento entre janeiro de 2021 a dezembro de 2021, Sexo da pessoa falecida é masculino, 60 anos ou mais
Mortalidade;Óbitos;V01305;Mês e ano de falecimento entre janeiro de 2021 a dezembro de 2021, Sexo da pessoa falecida é feminino, 0 a 14 anos
Mortalidade;Óbitos;V01306;Mês e ano de falecimento entre janeiro de 2021 a dezembro de 2021, Sexo da pessoa falecida é feminino, 15 a 29 anos
Mortalidade;Óbitos;V01307;Mês e ano de falecimento entre janeiro de 2021 a dezembro de 2021, Sexo da pessoa falecida é feminino, 30 a 59 anos
Mortalidade;Óbitos;V01308;Mês e ano de falecimento entre janeiro de 2021 a dezembro de 2021, Sexo da pessoa falecida é feminino, 60 anos ou mais
Mortalidade;Óbitos;V01309;Mês e ano de falecimento entre janeiro de 2022 a julho de 2022, Sexo da pessoa falecida é masculino, 0 a 14 anos
Mortalidade;Óbitos;V01310;Mês e ano de falecimento entre janeiro de 2022 a julho de 2022, Sexo da pessoa falecida é masculino, 15 a 29 anos
Mortalidade;Óbitos;V01311;Mês e ano de falecimento entre janeiro de 2022 a julho de 2022, Sexo da pessoa falecida é masculino, 30 a 59 anos
Mortalidade;Óbitos;V01312;Mês e ano de falecimento entre janeiro de 2022 a julho de 2022, Sexo da pessoa falecida é masculino, 60 anos ou mais
Mortalidade;Óbitos;V01313;Mês e ano de falecimento entre janeiro de 2022 a julho de 2022, Sexo da pessoa falecida é feminino, 0 a 14 anos
Mortalidade;Óbitos;V01314;Mês e ano de falecimento entre janeiro de 2022 a julho de 2022, Sexo da pessoa falecida é feminino, 15 a 29 anos
Mortalidade;Óbitos;V01315;Mês e ano de falecimento entre janeiro de 2022 a julho de 2022, Sexo da pessoa falecida é feminino, 30 a 59 anos
Mortalidade;Óbitos;V01316;Mês e ano de falecimento entre janeiro de 2022 a julho de 2022, Sexo da pessoa falecida é feminino, 60 anos ou mais
Pessoas;Cor ou Raça;V01317;Cor ou raça é branca
Pessoas;Cor ou Raça;V01318;Cor ou raça é preta
Pessoas;Cor ou Raça;V01319;Cor ou raça é amarela
Pessoas;Cor ou Raça;V01320;Cor ou raça é parda
Pessoas;Cor ou Raça;V01321;Cor ou raça é indígena
Pessoas;Cor ou Raça;V01322;Sexo masculino, Cor ou raça é branca
Pessoas;Cor ou Raça;V01323;Sexo masculino, Cor ou raça é preta
Pessoas;Cor ou Raça;V01324;Sexo masculino, Cor ou raça é amarela
Pessoas;Cor ou Raça;V01325;Sexo masculino, Cor ou raça é parda
Pessoas;Cor ou Raça;V01326;Sexo masculino, Cor ou raça é indígena
Pessoas;Cor ou Raça;V01327;Sexo feminino, Cor ou raça é branca
Pessoas;Cor ou Raça;V01328;Sexo feminino, Cor ou raça é preta
Pessoas;Cor ou Raça;V01329;Sexo feminino, Cor ou raça é amarela
Pessoas;Cor ou Raça;V01330;Sexo feminino, Cor ou raça é parda
Pessoas;Cor ou Raça;V01331;Sexo feminino, Cor ou raça é  indígena
Pessoas;Cor ou Raça;V01332;Cor ou raça da pessoa responsável pelo domicílio é branca
Pessoas;Cor ou Raça;V01333;Cor ou raça da pessoa responsável pelo domicílio é preta
Pessoas;Cor ou Raça;V01334;Cor ou raça da pessoa responsável pelo domicílio é amarela
Pessoas;Cor ou Raça;V01335;Cor ou raça da pessoa responsável pelo domicílio é parda
Pessoas;Cor ou Raça;V01336;Cor ou raça da pessoa responsável pelo domicílio é indígena
Pessoas;Cor ou Raça;V01337;Cor ou raça da pessoa responsável pelo domicílio é branca, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Cor ou Raça;V01338;Cor ou raça da pessoa responsável pelo domicílio é branca, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Cor ou Raça;V01339;Cor ou raça da pessoa responsável pelo domicílio é preta, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Cor ou Raça;V01340;Cor ou raça da pessoa responsável pelo domicílio é preta, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Cor ou Raça;V01341;Cor ou raça da pessoa responsável pelo domicílio é amarela, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Cor ou Raça;V01342;Cor ou raça da pessoa responsável pelo domicílio é amarela, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Cor ou Raça;V01343;Cor ou raça da pessoa responsável pelo domicílio é parda, Sexo da pessoa responsável pelo domicílio é masculino
Pessoas;Cor ou Raça;V01344;Cor ou raça da pessoa responsável pelo domicílio é parda, Sexo da pessoa responsável pelo domicílio é feminino
Pessoas;Cor ou Raça;V01345;Cor ou raça da pessoa responsável pelo domicílio é indígena, Sexo da pessoa responsável pelo domicílio é masculino
